Rb1,?-?-?-?-?-?-?-?-?-?-206?-7-306.3-28.95f-642-43:1?-65V-1-506.22?-?*
Rb2,?-?-410?-400?-1.10-7-700.3-93f-40-40-62.522f-309.55-7-206s-522f-99-73.6-700-1-40-5-680-50-?*
Rb3,?-?-?-680-771-220.5-680-280-1.77-680-254-680-2-680-2-680-20.10-7-304?*
Rb4,?-60-280-3-700f-700f-700f-700f-244.1-?-?-?-?-682-205s.3-4.3-256.75-7.10-600.58-722-170.3-20-?*
Rb5,?-49.49-49.48-605s-200-605s-205s-87-200-522f-600-605-2-254.77-3.65?.3-47?-?-?.200.1-70-74f-1-700?-7-5-2-700?-?*
Rb6,1-600-91-91-74.1-3.4.3-200?-?-?-1-95f-95f-1-252.3-300-1-200.22-1-22-600.4-600.4-700-200.69.109b-1-1f-4-4-5-65V-7-67.10f-280-?*
Rb7,?-50-89a-600-45-?-5-24?-1-200.70-1f-1-116.3-2.10-700.10-205s-1-254-82a-244.2-575-4-575-583-82a-606.74f-4-771-4*
Rb8,2-680-762-680-127-762-127.762-280-606.75-1f-280-606.75-5-730-301-73.6-73.6-?*
Rb9,???????????*
